DATE,CLOSING PRICE,TICKER,OPEN,HIGH,LOW,VOLUME
7/12/2018,24050,CTG,24050,24400,23950,4313800
6/12/2018,23950,CTG,23950,24150,23750,4251890
5/12/2018,24100,CTG,23500,24400,23500,5058040
4/12/2018,23900,CTG,24050,24300,23700,4049780
3/12/2018,24150,CTG,23600,24200,23500,6826140
30/11/2018,23000,CTG,22750,23250,22700,3545150
29/11/2018,22850,CTG,22950,23200,22700,4180120
28/11/2018,22750,CTG,22300,22750,22300,2457300
27/11/2018,22300,CTG,22700,22850,22150,2219900
26/11/2018,22500,CTG,22400,22650,22400,1762420
23/11/2018,22450,CTG,22850,23100,22450,3174400
22/11/2018,22950,CTG,23600,23600,22950,3322210
21/11/2018,23300,CTG,22800,23500,22750,3479650
20/11/2018,23200,CTG,22700,23450,22650,4890140
19/11/2018,23050,CTG,22150,23050,21950,5513170
16/11/2018,21950,CTG,21600,22150,21400,3063290
15/11/2018,21250,CTG,21200,21700,21000,3721830
14/11/2018,21200,CTG,22000,22350,20950,5671640
13/11/2018,22000,CTG,22000,22400,22000,3311180
12/11/2018,22450,CTG,22500,22650,22100,2365260
9/11/2018,22600,CTG,22900,23250,22550,3077020
8/11/2018,23200,CTG,23700,23750,23200,2690030
7/11/2018,23250,CTG,23250,23500,22850,2753710
6/11/2018,23250,CTG,23700,23800,23250,2694510
5/11/2018,23500,CTG,23200,23550,23150,2120240
2/11/2018,23500,CTG,23000,23800,22950,4558920
1/11/2018,22850,CTG,23500,23550,22800,2567210
31/10/2018,23400,CTG,22600,23400,22400,5805250
30/10/2018,22200,CTG,22100,22550,22000,2528950
29/10/2018,22100,CTG,22300,22750,22100,3684150
26/10/2018,22500,CTG,23400,23400,22500,1995490
25/10/2018,23000,CTG,22400,23150,22100,4766130
24/10/2018,23200,CTG,23650,23950,23200,3019740
23/10/2018,23650,CTG,24400,24400,23250,5920090
22/10/2018,24450,CTG,24900,25000,24450,2097350
19/10/2018,24700,CTG,24500,24900,24200,3112080
18/10/2018,24850,CTG,25000,25500,24850,3109490
17/10/2018,25300,CTG,25600,25700,25250,3206460
16/10/2018,25150,CTG,24800,25150,24700,2005520
15/10/2018,24750,CTG,25400,25500,24750,2884750
12/10/2018,25400,CTG,24200,25400,24100,5389190
11/10/2018,24600,CTG,25200,25700,24600,12082520
10/10/2018,26450,CTG,26800,26850,26350,3546520
9/10/2018,26700,CTG,26850,27000,26600,3336170
8/10/2018,26850,CTG,26900,27250,26800,4657990
5/10/2018,27100,CTG,27700,27800,27100,5198350
4/10/2018,27700,CTG,27850,27900,27550,3473930
3/10/2018,27500,CTG,27300,27700,27250,4127150
2/10/2018,27100,CTG,27050,27450,26650,7746060
1/10/2018,27050,CTG,27600,27800,26800,6461870
28/09/2018,27550,CTG,27700,28100,27550,6073370
27/09/2018,27600,CTG,27800,27950,27550,4772170
26/09/2018,27650,CTG,27750,28200,27650,5824170
25/09/2018,27800,CTG,27800,28200,27650,5786020
24/09/2018,28000,CTG,28100,28300,27800,4332530
21/09/2018,28100,CTG,27600,28300,27500,11683350
20/09/2018,27450,CTG,26900,27450,26700,5641050
19/09/2018,26800,CTG,27200,27300,26800,5157360
18/09/2018,26900,CTG,26500,26900,26250,3675180
17/09/2018,26600,CTG,26950,26950,26600,2912850
14/09/2018,26950,CTG,26900,27350,26800,6677120
13/09/2018,26650,CTG,26800,27100,26550,4491540
12/9/2018,26500,CTG,27150,27200,26500,4889210
11/9/2018,26950,CTG,26100,27100,26100,6257740
10/9/2018,26200,CTG,26450,26600,26100,2733190
7/9/2018,26500,CTG,25800,26550,25750,4308610
6/9/2018,25900,CTG,26100,26250,25700,3629360
5/9/2018,26050,CTG,25900,26300,25700,6678740
4/9/2018,25900,CTG,26950,27100,25900,8071290
31/08/2018,27150,CTG,27550,27700,26950,5595720
30/08/2018,27600,CTG,27000,27950,26900,7422130
29/08/2018,27000,CTG,27250,27300,26900,5534930
28/08/2018,27250,CTG,27300,27450,27100,6284270
27/08/2018,27200,CTG,26450,27400,26350,9437840
24/08/2018,26100,CTG,26050,26600,25550,8362470
23/08/2018,26100,CTG,26250,26450,25850,6138470
22/08/2018,26250,CTG,26550,26800,26050,6502340
21/08/2018,26500,CTG,25600,26500,25400,7109240
20/08/2018,25700,CTG,25950,26250,25700,5328040
17/08/2018,26000,CTG,26700,26850,26000,8647290
16/08/2018,26150,CTG,24800,26300,24500,11227630
15/08/2018,25200,CTG,25850,26300,25000,9774410
14/08/2018,25300,CTG,25800,26050,25300,5458820
13/08/2018,25750,CTG,24250,25750,24150,11399080
10/8/2018,24250,CTG,23900,24300,23800,4512160
9/8/2018,24050,CTG,24200,24550,24000,7031950
8/8/2018,23950,CTG,23150,23950,23100,5566440
7/8/2018,23050,CTG,22600,23500,22600,3590660
6/8/2018,22850,CTG,22800,23300,22600,3045600
3/8/2018,22850,CTG,23150,23350,22800,3338160
2/8/2018,22950,CTG,23000,23150,22600,4459080
1/8/2018,23200,CTG,23600,23750,23000,4143490
31/07/2018,23600,CTG,23800,24200,23450,5360140
30/07/2018,23850,CTG,23700,23900,23450,3005450
27/07/2018,23400,CTG,23300,23800,22950,3661800
26/07/2018,23000,CTG,22800,23100,22600,3833150
25/07/2018,22800,CTG,23900,23900,22800,4438080
24/07/2018,23550,CTG,23700,23900,23150,4694830
23/07/2018,23600,CTG,24500,25000,23600,4660480
20/07/2018,24700,CTG,24000,24750,23600,7175250
19/07/2018,24400,CTG,24500,24950,24300,6561280
18/07/2018,24900,CTG,24200,24900,24100,5547380
17/07/2018,24000,CTG,22600,24100,22350,9663380
16/07/2018,22800,CTG,23000,23200,22600,5097690
13/07/2018,22600,CTG,22400,23000,22250,5166290
12/7/2018,21800,CTG,21000,22350,20850,4607140
11/7/2018,20900,CTG,21500,21800,20850,6419960
10/7/2018,22350,CTG,22200,22700,22000,4742620
9/7/2018,22100,CTG,22550,22900,22000,5856660
6/7/2018,21900,CTG,20500,21900,20300,7482830
5/7/2018,20500,CTG,21700,21900,20450,5581570
4/7/2018,21900,CTG,21900,21900,21000,4173250
3/7/2018,21500,CTG,23100,23300,21500,12604080
2/7/2018,23100,CTG,24000,24200,22700,5922700
29/06/2018,24250,CTG,24600,24850,24100,3131100
28/06/2018,24300,CTG,25000,25250,24050,5529200
27/06/2018,25000,CTG,26050,26300,25000,2295230
26/06/2018,26000,CTG,26000,26250,25750,2269630
25/06/2018,26350,CTG,26400,26750,26200,3968730
22/06/2018,25900,CTG,25000,25900,25000,3017090
21/06/2018,25350,CTG,26100,26200,25300,2439860
20/06/2018,26150,CTG,25600,26250,25100,3539880
19/06/2018,25400,CTG,25500,25550,24050,8256400
18/06/2018,25850,CTG,27000,27300,25850,4602800
15/06/2018,27100,CTG,26500,27200,26300,2911510
14/06/2018,26800,CTG,27400,27650,26800,3232350
13/06/2018,27450,CTG,27400,27750,27050,2888490
12/6/2018,27400,CTG,27800,27900,26550,8799030
11/6/2018,28050,CTG,28200,28750,28050,4624690
8/6/2018,28550,CTG,28000,28750,28000,4767490
7/6/2018,28350,CTG,29100,29100,28300,5969420
6/6/2018,28950,CTG,28400,29250,28100,5455670
5/6/2018,28400,CTG,27950,28700,27800,7849780
4/6/2018,27950,CTG,27400,28100,27050,5865720
1/6/2018,27450,CTG,26800,28150,26700,7380970
31/05/2018,27100,CTG,25600,27250,25600,5455510
30/05/2018,25650,CTG,26000,26650,25550,4720830
