DATE,CLOSING PRICE,TICKER,OPEN,HIGH,LOW,VOLUME
14/08/2018,26400,SJF,26300,26400,25000,489950
13/08/2018,26000,SJF,24800,26000,24400,196550
10/8/2018,25100,SJF,24100,25100,23600,610810
9/8/2018,24000,SJF,23500,24000,23300,364870
8/8/2018,23400,SJF,22800,23800,22800,705240
7/8/2018,22700,SJF,22100,22700,21800,351500
6/8/2018,22300,SJF,22500,22700,22100,470090
3/8/2018,22000,SJF,20900,22000,20900,457720
2/8/2018,20900,SJF,20100,20900,19800,380840
1/8/2018,20200,SJF,21200,21700,19950,441540
31/07/2018,21400,SJF,20600,21400,19200,605370
30/07/2018,20100,SJF,20100,20100,20000,470340
27/07/2018,18800,SJF,19300,20100,18800,361700
26/07/2018,18800,SJF,18800,18800,18700,280480
25/07/2018,17600,SJF,16800,17600,16450,159090
24/07/2018,16450,SJF,15400,16450,15300,291870
23/07/2018,15400,SJF,15400,15700,15200,217260
20/07/2018,15400,SJF,15800,16000,15150,115180
19/07/2018,18700,SJF,19800,19800,18700,418590
18/07/2018,20100,SJF,20000,20700,19900,413140
17/07/2018,19900,SJF,19300,19900,18900,422920
16/07/2018,19200,SJF,18300,19500,18300,580510
13/07/2018,18300,SJF,17900,18300,17800,359680
12/7/2018,17900,SJF,18300,18400,17700,199480
11/7/2018,18600,SJF,18800,18900,18100,207730
10/7/2018,18900,SJF,19000,19100,18600,222660
9/7/2018,19000,SJF,18600,19400,18600,309360
6/7/2018,18800,SJF,18700,18950,17550,326760
5/7/2018,18700,SJF,19000,19000,18600,271310
4/7/2018,20000,SJF,20100,20500,20000,45990
3/7/2018,21500,SJF,22900,22900,21500,98120
2/7/2018,23100,SJF,24850,25000,23100,274450
29/06/2018,24800,SJF,23750,24800,23000,418130
28/06/2018,23900,SJF,23700,23900,23000,377610
27/06/2018,23800,SJF,23300,24100,22500,488730
26/06/2018,23900,SJF,22700,24100,21800,838260
25/06/2018,23000,SJF,21500,23000,20800,952980
22/06/2018,21600,SJF,20250,21600,20250,1064060
21/06/2018,20200,SJF,18950,20200,18950,1357280
20/06/2018,18900,SJF,17750,18900,17650,971730
19/06/2018,17700,SJF,17550,17700,17350,419730
18/06/2018,17600,SJF,18200,18400,17450,524410
15/06/2018,17950,SJF,18100,18600,17900,534610
14/06/2018,18100,SJF,18350,18500,18000,608560
13/06/2018,18350,SJF,18300,18700,18100,510000
12/6/2018,18300,SJF,18650,18650,18000,443350
11/6/2018,18700,SJF,18500,19000,18400,446220
8/6/2018,18600,SJF,19000,19600,18600,402260
7/6/2018,19350,SJF,19700,19700,19000,412760
6/6/2018,19800,SJF,21200,21900,19800,494220
5/6/2018,21200,SJF,20700,21200,20650,467220
4/6/2018,20700,SJF,19700,21050,19700,783090
1/6/2018,19700,SJF,18500,19700,17650,883900
31/05/2018,18500,SJF,18700,19150,18350,461740
30/05/2018,18600,SJF,18150,18700,18000,868890
29/05/2018,18150,SJF,17100,18150,17050,705800
28/05/2018,17000,SJF,16200,17200,16150,407530
25/05/2018,16200,SJF,15250,16350,14850,479750
24/05/2018,15300,SJF,15450,15550,15150,315520
23/05/2018,15500,SJF,15700,15700,15250,326830
22/05/2018,15700,SJF,16550,16800,15700,173550
21/05/2018,16700,SJF,17200,17900,16700,581390
18/05/2018,17200,SJF,16200,17200,16200,425120
17/05/2018,16200,SJF,15800,16400,15650,507180
